name,price,onPrescription
RAMITHIAZIDE 10/12.5MG CP B/100,8700,FALSE
RAMITHIAZIDE 10/12.5MG CP B/30,4625,FALSE
RAMITHIAZIDE 10/25MG CP B/30,5775,FALSE
RAMITHIAZIDE 5/12.5MG CP B/30,3025,FALSE
RAMIZID 10MG COMP B/30,8250,FALSE
RAMIZID 5MG COMP B/30,5725,FALSE
RAMIZID HCT 2.5MG/12.5MG CP B/30,3325,FALSE
RAMIZID HCT 5MG/25MG CP B/30,5700,FALSE
RANCOTRIM FORTE BT10,725,FALSE
RANCOTRIM SIROP FL/ 100ML,1450,FALSE
RANFERON 12 GELLU B/30,2500,FALSE
RANFERON 12 SP 200ML,3500,FALSE
RANFERON GELU B/100,5325,FALSE
RANFERON PLUS GEL B/30,2700,FALSE
RANI DENK 150 COMP B/20,4575,FALSE
RANITIDINE 300MG CP PL/10,1500,FALSE
RANOPHAGE OD 1000MG COMP B/30,"2,000",FALSE
RANOXYL 500MG GELLU B/ 20,2150,FALSE
RANOXYL SP 250MG FL/60ML,1250,FALSE
RANTUDIL 60MG GELU B/20,5200,FALSE
RANTUDIL RETARD 90MG B/ 20 GELULES,6125,FALSE
RAP PHYTO CR T/100ml,1950,FALSE
RAPICLAV 1G CP B/14,4900,FALSE
RAPICLAV 1G/125MG SACH/ 12,4975,FALSE
RAPICLAV 375MG COMP B/21,3350,FALSE
RAPICLAV 625MG COMP B/21,4000,FALSE
RAPID CLAIR LAIT ACIDES FRUITS 500ML,1600,FALSE
RAPID'CLAIR SAVON ANTISEPTIQUE 100GR,950,FALSE
RARICAP COMBI CP B/30,2600,FALSE
RARICAP FORTE CP B/30,1900,FALSE
RASGIL 10MG GEL B/30,6225,FALSE
RASGIL 2.5 MG GEL B/30,4325,FALSE
RASGIL 5MG GEL B/30,5200,FALSE
RASGIL HTZ 10/25MG CP B/ 30,5325,FALSE
RASGIL HTZ 10MG/12.5MG B/ 30,4975,FALSE
RASGIL HTZ 5/12.5MG CP B/ 30,3300,FALSE
RASGIL HTZ 5/25 MG CP B/30,4975,FALSE
RATICIDE 3 SACHET/3,3450,FALSE
RATICIDE 50 B/2 SACHETS,1850,FALSE
RATICIDE CLEMENT SACHET B/2,2475,FALSE
RATICIDE SOURICIDE CLEMENT B/1,1725,FALSE
RECEMOX 1000 MG CP B/10,"4,375",FALSE
RECEMOX 312.5MG SUSP FL/ 100ML,2725,FALSE
RECEMOX 457MG SUSP / 100ML,3800,FALSE
RECHARGE AVEC NICOTINE KENTUCKY 10ML,5000,FALSE
RECHARGE SANS NICOTINE 10ML,5000,FALSE
"RECORMON 10000UI 0,6ML SOL INJ SER PRER B /1",77525,FALSE
"RECORMON 2000UI 0,3ML INJ B/6",84625,FALSE
RED IRON SUSP BUV FL/ 200ml,3250,FALSE
REFRESH COLLYRE UNIDOSE 0.4ML/30,4000,FALSE
REGILAIT LT PDRE ECREME B/300G,3550,FALSE
REGULIX 40MG CP B/20,950,FALSE
REGULIX 80MG CP B/20,1850,FALSE
RELAXON 250/300 MG CP B/ 30,2875,FALSE
RELEZIN 4MG CP B/30,9600,FALSE
REMD BIB VER CADU ROSE 240ML,5425,FALSE
REMON SYSTEME NN,1225,FALSE
REMOND BIBERON PLAST 250ML,4650,FALSE
REMOND BIBERON VERRE 240ml,4800,FALSE
REMOND PROTEGE BIBERON,10125,FALSE
RENERVE P GEL B/30,8675,FALSE
RENERVE PLUS BT CPR B/30,9250,FALSE
RENERVE PLUS GELLULE B/ 30,"5,800",FALSE
RENITEC 20MG CPR SECAB BT20,20400,FALSE
RENITEC 5MG CPR SECAB BT28,4400,FALSE
RENNIE TABL BT48,2150,FALSE
RENUTRYL 500 LIQ FL/375ML,4200,FALSE
RENUTRYL BOOSTER 300ML,3200,FALSE
RENUTRYL BOOSTER CAFE PACK/1 300ML,4500,FALSE
RENUTRYL BOOSTER FRAISE PACK/1,4500,FALSE
REPOITIN 4000UI INJ B/1,15425,FALSE
RESIFURAN FL/250ML,4450,FALSE
RESPIBIEN SOL NAS Fl/15ml,1375,FALSE
RESPIMAX SUSP F/100ML,2325,FALSE
RESPIRA D SP 100ML,1175,FALSE
RESTAMINE 10MG CP B/10,2400,FALSE
RESTOCINE CP B/200,12650,FALSE
RESTOCINE CP PL/4,250,FALSE
RESTRIVA 500 MG CP B/20,1400,FALSE
RETACNYL 0.05 CREM T/30G,7100,FALSE
"RETARPEN 0,6 IM",1175,FALSE
"RETARPEN 1,2 IM",1250,FALSE
"RETARPEN 2,4 IM",1600,FALSE
RETIFEN CY 5MG/5ML FL/1,1475,FALSE
REUMOXICAN 20 MG SUPP B/12,4500,FALSE
REUMOXICAN 20MG DISPERS B/30,7725,FALSE
REUMOXICAN 20MG DISPERS PL/10,2600,FALSE
REVALGIN 500MG COMP VRAC PL/10,825,FALSE
REVITAL GELU B/30,4075,FALSE
REVITALOSE AMP BUV B/20,"4,675",FALSE
RHEUMA - DENK GEL TB 20G,2325,FALSE
RHINACARE EAU PHYSIODOSE 5ML B/20,3500,FALSE
RHINACARE SER PHYSIO 5ML B/20,2825,FALSE
RHINACARE SPRAY NASAL F/100ML,4225,FALSE
RHINAMIDE SOL NAS FL20ML,1425,FALSE
RHINATHIOL PROMET SP FL125ML,1800,FALSE
RHINATHIOL SP AD FL125ML,2325,FALSE
RHINATHIOL SP AD FL300ML,4050,FALSE
RHINATHIOL SP EN FL125ML,2175,FALSE
RHINOCORT 64MCG S NAS 120DOSES,9250,FALSE
RHINOFEBRAL VER MIEL CIT B/10s,2350,FALSE
RHINOFEBRAL VIT-C GELU 20,2200,FALSE
RHINOFLUIMICIL SOL NAS F/ 10ML,1600,FALSE
RHINOPAROL 650/10/4 CP B/ 20,2150,FALSE
RHINOSTOP COMP B/20,1825,FALSE
RHINOSTOP SP FL/100ML,2200,FALSE
RHOCLONE 300MCG FL/ 1+SOL V,25225,FALSE
RHUMAGRIP 500MG B/16,1375,FALSE
RHUVEX AD SACH B/8,1600,FALSE
RIABAL 30 MG CP B/20,1875,FALSE
RIABAL COMPOSE 30/325MG COMP PELL B/20,2625,FALSE
RIABAL ENF SB B50 ml,4250,FALSE
RIBATRAN CPR BT20,4125,FALSE
RICHFER GELU B/30,"2,350",FALSE
RICHTER TISANE B/20 SACHETS,4450,FALSE
RICONIA SP MULTIVIT FL/ 150ML,2900,FALSE
RIDMAL 40/320 MG CP B/9,3350,FALSE
RIDMAL 80/640MG CP B/6,3025,FALSE
RIFADINE 300MG GELULE B/ 30,20500,FALSE
RIFAMYCINE COLLY FL10ML,2250,FALSE
RIFAMYCINE POM OPHT TB5G,1675,FALSE
RIFATER CP B/60,22500,FALSE
RIGIDE 50MG CP B/1,1625,FALSE
RIGIDE 50MG CP B/4,5975,FALSE
RINASAN AD 0.1% F/10ML,1200,FALSE
RINASAN ENF 0.05% F/10ML,1200,FALSE
RINGER LACT ISOT FL/500ml,825,FALSE
RINIALER 10MG COMP B/20,6300,FALSE
RINOGRIP SACHETS B/10,2200,FALSE
RINOGRIP SS SACH B/10,2350,FALSE
RINOMICINE 10 MG SCH B/10,1950,FALSE
RIPAXIL 125 MG SP FL/50 ML,3575,FALSE
RIPAXIL 250 MG CP B/10,4100,FALSE
RIPLAXIL 250 MG CP B/10,4100,FALSE
RISORDAN 20MG CP B/60,3600,FALSE
RISPERDAL 2MG COMP B/60,17500,FALSE
RISPERDAL SOL BUV 1MG/ ML 60ML,13500,FALSE
RIVACLOX 250mg SUSP FL/ 100ml,3075,FALSE
RIVACLOX 500MG GELULE B/ 20,3075,FALSE
RIVAMOX 250MG SUSP FL/ 100ML,1850,FALSE
RIVAMOX 500MG GELULES B/20,"1,850",FALSE
RIVAPRAZOLE 20MG GELU B/ 14,6000,FALSE
RIVOTRIL 2MG COMP SECAB B/28,1900,FALSE
RIVOTRIL GTTE FL/20ML,2025,FALSE
R-LUME 20/120MG CP B/6,1275,FALSE
ROBINET A 3 VOIES,2650,FALSE
ROCEPHINE 1G/10ML AMP IV B/1,7475,FALSE
ROCEPHINE 1G/10ML IM BT1,7450,FALSE
ROCEPHINE 250MG AMP IM B/1,3700,FALSE
ROCEPHINE 250MG AMP IV B/1,3700,FALSE
ROCEPHINE 500MG IM + SOLV,5200,FALSE
ROCEPHINE 500MG/5ML AMP IV,5200,FALSE
ROCGEL SUSP BUV SACH BT24,3725,FALSE
ROCMALINE AMP BUV 10ML BT20,4825,FALSE
RODERA 5MG COMP B/10,2075,FALSE
RODOGYL CPR BT20,6600,FALSE
ROGE CAVAILLES DENTIF BOTOT ROUGE 75ML,3000,FALSE
ROGE CAVAILLES SAV SURGRAS 250G,2800,FALSE
ROGE CAVAILLES UHT SAV SURGRAS 100G,2100,FALSE
ROIVIT MULTIVIT CP EFF B/ 20,3050,FALSE
ROIVIT VIT C +CALCIUM CP EFF B/20,1900,FALSE
ROMESEC 20MG GEL B/10,6000,FALSE
"RONALIN 2,5 MG B/30",4400,FALSE
ROSAMPLINE 500 mg BT12,1200,FALSE
ROSUKAA 10MG B/30,"6,900",FALSE
ROSUKAA 20MG B/30,8050,FALSE
ROSUVASTATIN DENK 20MG BL3X10 COMP,14300,FALSE
"ROVAMYCINE 1,5 M.U.I CP B/ 16",4250,FALSE
ROVAMYCINE 3 M.U.I. CP B/ 10,4425,FALSE
ROVAMYCINE ENFT ET NN SP FL/150ML,3225,FALSE
ROXCEF 500MG CP B/10,5100,FALSE
ROXID T3A 300MG COMP B/5,6250,FALSE
ROXY 150MG COMP B/10,4800,FALSE
ROXYL 150MG COMP B/10,4275,FALSE
ROXYL 300MG COMP B/5,4400,FALSE
RUBIX HOT GEL T/30 G ANF,1300,FALSE
RUBODERM LOTION FL/ 150ML,13300,FALSE
RUBODERM PLUS GEL T/ 30ML,12000,FALSE
RUFOL CPR 10CG BT50,4900,FALSE
RULID 100MG COMP B/10,5775,FALSE
RULID 150MG CP B/10,7875,FALSE
RYTHMODAN CAPSULE BT40,4700,FALSE
SAC OXOBIO PHAR 130X190MM P/100,1000,FALSE
SAC OXOBIO PHAR 130X190MM P/500,5000,FALSE
SAC OXOBIO PHAR 200X330MM P/100,1700,FALSE
SAC OXOBIO PHAR 200X330MM P/500,7500,FALSE
SAC OXOBIO PHAR 280X420MM P/100,2200,FALSE
SAC OXOBIO PHAR 280X490MM P/100,"2,800",FALSE
SACOLENE GLE AD SACH 2G BT12,3000,FALSE
SACOLENE PEDIAT GLE S O.5G B12,2100,FALSE
SAFORELLE BB GEL LAVANT 500ML,6300,FALSE
SAFORELLE BEBE GEL LAVANT 250ML,5000,FALSE
SAFORELLE BEBE LAIT CR T/ 125ML,4000,FALSE
SAFORELLE CREME T/50G,6550,FALSE
SAFORELLE S. LAVANT 250ML,6400,FALSE
SAFORELLE S. LAVANT F/ 100ML,3300,FALSE
SAFORELLE S.LAVANT FRAICHEUR 100ML,3550,FALSE
SAFORELLE SAVON PAIN 100G,2550,FALSE
SAFORELLE SOIN LAVANT FL/500ML,9975,FALSE
SAIFORAL 250 MG SP,2750,FALSE
SAIFORAL 500MG SP FL/ 60ML,4100,FALSE
SAKAVIR (acyclovir) 400MG CP B/20,6000,FALSE
SALBUDIS (SALBUTAMOL) 0.5MG INJ B/10,5000,FALSE
SALBUTAMOL 2MG CP B/ 1000,15000,FALSE
SALBUTAMOL 2MG CP VRAC PL/40,1500,FALSE
SALBUTAMOL SP F/100ML,1400,FALSE
SALBUTAMOL0.5MG INJ VRAC,500,FALSE
SALBUTUS SOL BUV F/200ML,"2,300",FALSE
SALBUTUS SOL BUV FL/ 100ML,1675,FALSE
SALIFEN GEL 30MG T/30G,1450,FALSE
SALVA COLLIER C2 EVO T/ 7.5CM,7400,FALSE
SALVACOLINA COMP B/6,850,FALSE
SALVATIS LOT F/125ML,2725,FALSE
SALVATIS PDRE FL/70GR,1750,FALSE
SANAXONE 1G INJ+ SOLV B/1,1525,FALSE
SANCEPH DS 250/5ML SUSPENSION,3225,FALSE
SANDROX DS 250MG SP F/ 100,3225,FALSE
SANDROX DS 250MG SP F/ 100ML,3225,FALSE
SANDROX DS 250MG/5ML PDRE SUSP BUV F100ML,3250,FALSE
SANIX 200MG CPR B/10,5000,FALSE
SANMIGRAN CPR BT50,4950,FALSE
SANOFORMINE BT50,2450,FALSE
SAPHIR AD 1G SACH B/12,5275,FALSE
SAPHIR BB 100 MG SP F/ 30ML,2350,FALSE
SAPHIR EFT 100MG SP F/ 60ML,3900,FALSE
SAPHIR ENF 500MG SACH B/ 12,3575,FALSE
SARGENOR 1G CPR EFFER S/S BT20,3800,FALSE
SARGENOR AMP BUV 5ML BT20,3850,FALSE
SARGENOR VIT C AMP BUV 5ML B/20,4850,FALSE
SARGENOR VIT C COMP,4650,FALSE
SARIDON CP,1100,FALSE
SAVARINE COMP B/28,"10,150",FALSE
SAVON ARGILE FRANCE 125G,700,FALSE
SAVON JUVENIS ESCARGOT 100G,3100,FALSE
SAVON LE CHAT 175G,875,FALSE
SAVON NOIR HUILE ARGAN/ EUCALYPTUS 200G,8000,FALSE
SAVONNIERE,1000,FALSE
SAYANA PRESS 104MG UNIJECT/1,500,FALSE
SCARID GEL T/15G,5375,FALSE
SEBUMA CREME FL/500ML,8550,FALSE
SEBUMA GEL FL/50ML,5500,FALSE
SEBUMA LOTION 125ML,5000,FALSE
SEBUMA LOTION FL/60ML,3175,FALSE
SECAMIB 1G COMP B/2,2550,FALSE
SECEF 200MG CP B/12,6850,FALSE
SECEF SUSP ORAL 100MG/ 5ML FL/60ML,7600,FALSE
SECNOL 2G SACHET B/1,3200,FALSE
SECTRAL 200MG CPR 20,6125,FALSE
SECTRAL 400MG CPR 30,11950,FALSE
SECUVIT CAPS B/30,2825,FALSE
SECUVIT SP F/200ML,3900,FALSE
SEDACOLLYRE COLLY FL 10ML,2375,FALSE
SEDASPIR CP B/20,1725,FALSE
SEDATIF NUIT 200/100/0.25 B/ 30,3800,FALSE
SEDORRHOIDE CREME T/ 30G,2275,FALSE
SEDORRHOIDE SUP BT8,2225,FALSE
SEFIMEX 400MG CP DISP B/ 10,4975,FALSE
SEFUROX 250 MG CP B/10,3975,FALSE
SEFUROX 500 MG CP B/10,"5,450",FALSE
SEGLOR 5MG GELU BT30,7350,FALSE
SEKISAN SOL BUV F/120ml,2750,FALSE
SEKROL AD 30MG/5ML 150ML,2800,FALSE
SEKROL ENF 15MG F/100ML,2200,FALSE
SEL D B/300G,3625,FALSE
SELEXID 200MG CPR BT12,8250,FALSE
SELSUN 2.5PC SUSP FL120ML,4675,FALSE
SENOPHILE POM T/50G,1575,FALSE
SENSEDOL 75MG CR T/30G,5325,FALSE
SENSITELIAL GEL NETT SURGRAS F/200ML,6525,FALSE
SENSODYNE B. BOUCHE MENTHE 500 ML,3800,FALSE
SENSODYNE FIL DENTAIRE 50ML,2200,FALSE
SENSODYNE GEL SOIN NETTOYANT 75 ML,4250,FALSE
SENSODYNE MULTIPROTEC DENT PATE T/75,4650,FALSE
SENSODYNE PRO DENT BLANCH T/75ml,5400,FALSE
SENSODYNE PROTECTION COMPLET 75ML,4300,FALSE
SENSODYNE RAPIDE ACTION 75 ML,4650,FALSE
SENSODYNE REP/ PROTEGE 75ML,5000,FALSE
SENSODYNE SOIN BLANCHEUR 75 ML,2900,FALSE
SENSODYNE SOIN COMPLET 75 ML,3000,FALSE
SENSODYNE TRAITEMENT SENSIBILITE,4000,FALSE
SEPHORA EAU DE COLOGNE 1000ML,"2,500",FALSE
SEPHORA EAU DE COLOGNE 500ML,1450,FALSE
SEPHORA GEL LAVANT FL/ 500ML,1450,FALSE
SEPHORA LAIT HYDRATANT ET PEDIATRIQUE 1000ML,2800,FALSE
SEPHORA LAIT HYDRATANT PEDIATRIQUE 500ML,1600,FALSE
SEPHORA SAVON,925,FALSE
SEPHORA TALC 250G,1300,FALSE
SEPTIVON LAVRIL LIQ 250ML,1750,FALSE
SEPTYL BAIN DE BOUCHE F/ 200ML,2025,FALSE
SERASTOR 10MG CP B/30,6450,FALSE
SERASTOR 20MG CP B/30,9200,FALSE
SERASTOR 40 MG CP B/30,11925,FALSE
SERC CPR 8MG BT100,6425,FALSE
SERDOREL 75MG CP B/28,12150,FALSE
SERETIDE DISKUS 100/50 60 DOSES,"7,375",FALSE
SERETIDE DISKUS 250/50 60 DOSES,"12,025",FALSE
SERETIDE DISKUS 500/50 60 DOSES,"14,650",FALSE
SERINGUE 10ml,100,FALSE
SERINGUE 20CC,825,FALSE
SERINGUE 2ML,100,FALSE
SERINGUE 5ML,100,FALSE
SERINGUE DOUBLE 5ML/ 10ML,5000,FALSE
SERINGUE GAVAGE 60 ML,500,FALSE
SERINGUE INSULINE 0.5 ML,125,FALSE
SERINGUE INSULINE 0.5ML B/100,10000,FALSE
SERINGUE INSULINE 1ML 100U,100,FALSE
SERVIFLOX 500MG CP B/10,3250,FALSE
SERVIFLOX 750MG COMP B/ 10,3850,FALSE
SESAME DU CHARI PDRE B/ 400G,3700,FALSE
SETRONAX 2MG/5ML SUSP BUV F/60ML,3025,FALSE
SETRONAX AMP INJ 8MG/ 4ML B/5,17100,FALSE
SETRONAX CPR 4MG B/10,3475,FALSE
SEZOL 20MG GELU B/30,3525,FALSE
SHATAVARI GELU B/60,9400,FALSE
SHELCAL 250MG DRG B/30,2675,FALSE
SHELCAL 500MG COMP B/15,2700,FALSE
SHELCAL SIROP F/200ML,3100,FALSE
SHIBUDAL GELL B/30,1550,FALSE
SHU ANTA CREME HARMONIE FL/200ML,3500,FALSE
SHU ANTA GEL DOUCHE ACIDE TAMARIN FL/200ML,3400,FALSE
SHU ANTA GEL MASQUE ANTI ACNE FL/200ML,3400,FALSE
SHU ANTA GEL MOUSSANT ANTIBABCT FL/200ML,1950,FALSE
SHU ANTA LAIT ECLAIRCISSANT FL/250ML,4350,FALSE
SHU ANTA LOTION ANTI ACNE FL/200ML,4200,FALSE
SHU ANTA LOTION ECLAIRCISSANTE FL/200ML,4800,FALSE
SHU ANTA SAVON KARITE 180GR,1400,FALSE
SHU ANTA SAVON KARITE ARGILE 180GR,2100,FALSE
SHU ANTA SAVON KARITE CAROTTE 180GR,"2,175",FALSE
SHU ANTA SAVON KARITE MIEL 180GR,2175,FALSE
SHU ANTA SERUM TEINT CLAIR FL/30ML,5400,FALSE
SILAGRA 50MG B/4,5000,FALSE
SILVEDERMA CREME TB50 g,2450,FALSE
SILYBON 140 MG CP B/10,2225,FALSE
SILYBON 140MG CP B/30,5775,FALSE
SILYBON 70 MG CP B/10,1550,FALSE
SIMEPAR B/40 CAPS,4375,FALSE
SIMEPAR CP B/20,2450,FALSE
SIMVOR 20MG COMP B/10,9525,FALSE
SINOMARIN AD PULV NAS FL/125ML,3575,FALSE
SINOMARIN EAU MER AD 125ML,4400,FALSE
SINOMARIN ENF SOL/100ML,5100,FALSE
SINOMARIN ENFT PULV NAS 100ML,3400,FALSE
SINTROM 4MG CPR SEC BT/ 30,2600,FALSE
SIROFEN SP FL/150ML,2475,FALSE
SITRUS SR CP B/30,2975,FALSE
SKENAN (MORPHINE) LP 10MG GELU B/14,13400,FALSE
SKENAN (MORPHINE) LP 30MG GELU B/14,17500,FALSE
SKIACOL POS COLLY FL 050ML,6175,FALSE
SKILAX GTTES LAXATIVE FL 15ML,1600,FALSE
SMECTA SACH BT30,4000,FALSE
SMECTA SCH B/1,150,FALSE
SMECTA SHT B10,1400,FALSE
SOCLAV 100MG/12.5MG/ML SP 30ML,"2,425",FALSE
SOCLAV 100MG/12.5ML SP F/ 60ML,3950,FALSE
SOCLAV 1G/125MG SACH B/ 16,6525,FALSE
SOCLAV 500MG SACH B/16,4550,FALSE
SOFFBAN 2.7CMX10CM BT/1,700,FALSE
SOFFBAN PLUS 2.7MX7.5CM,400,FALSE
SOFTDROPS CY F/10ML,2125,FALSE
SOLACY GELU B/45,4700,FALSE
SOLACY PED CP BUV B/60ML,4475,FALSE
SOLCER 40 MG INJ B/1,3350,FALSE
SOLCER SR 20MG GEL B/28,5225,FALSE
SOLEZA EAU MICELLAIRE 500ML,3350,FALSE
SOLEZA GEL DOUCHE PAMPL ROSE 500ML,2550,FALSE
SOLEZA GEL DOUCHE PASSION 500ML,2550,FALSE
SOLEZA GEL DOUCHE PECHE 500ML,2550,FALSE
SOLEZA GEL DOUCHE VANILLE 500ML,2550,FALSE
SOLFER SP F/200ML,3675,FALSE
SOLUBACTER FL150ML,2425,FALSE
SOLUBACTER FL400ML,4200,FALSE
SOLUDERM LAIT 200ML,1800,FALSE
SOLUDERM LOT ANTISEPT F/100ML,3075,FALSE
SOLUDERM LOTION 100ML,2350,FALSE
SOLUDERM SAV PAIN 120G,800,FALSE
SOLUMEDROL 120MG INJ FL+AMP 1,3800,FALSE
SOLUMEDROL 20MG INJ FL+AMP 1,1125,FALSE
SOLUMEDROL 40MG INJ FL+AMP 1,"1,675",FALSE
SOLUPRED 20MG CP EFF B/ 20,6000,FALSE
SOLUPRED 20MG ORO DISP B/20,6100,FALSE
SOLUPRED 5MG CP EFF B/30,6000,FALSE
"SOLUTE MIXTE CHL0,9% 250ML",800,FALSE
"SOLUTE MIXTE CHL0,9% GLUCO 5% 500ml",800,FALSE
SOMAZINA 1GR AMP INJ B/5,20425,FALSE
SOMAZINA GTTE BUV F/30ML,17750,FALSE
SOMAZINA SACHET B/6,15875,FALSE
SONDE FOLEY URINAIRE CH10,1000,FALSE
SONDE FOLEY URINAIRE CH16,1500,FALSE
SONDE FOLEY URINAIRE CH18,1500,FALSE
SONDE FOLEY URINAIRE CH20,1500,FALSE
SONDE FOLEY URINAIRE CH22,2200,FALSE
SONDE INTUBATION No 8,2100,FALSE
SONDE NASO-GASTRIQUE Nº 10,800,FALSE
SONDE NASO-GASTRIQUE No 16,900,FALSE
SONDE NASO-GASTRIQUE No 8,800,FALSE
SONDE NASO-GASTRIQUE Nº14,900,FALSE
SONDE NASO-GASTRIQUE No18,1000,FALSE
SONDE NASO-GASTRIQUE Nº20,"1,000",FALSE
"SOPHTAL 0,1% COLLY FL 10ML",1000,FALSE
SORAFENIB 200 MG CP B/30,47000,FALSE
SOULADO CP B/6,900,FALSE
SOULADO PLUS CP B/6,2150,FALSE
SOYA LIFE DRINK 250G,3925,FALSE
SOYA LIFE DRINK 500G,8000,FALSE
SOYACONIA ALIMENT COMPLET 650G,4000,FALSE
SPARMAX 200MG COMP B/10,5500,FALSE
SPASCOL 80MG/500MG CPR B/10,1725,FALSE
SPASFON AMP INJ 4ML B/6,2625,FALSE
SPASFON CPR TB30,1925,FALSE
SPASFON INJ VRAC B/1,500,FALSE
SPASFON LYOC 160MG CP B/ 5,2450,FALSE
SPASFON LYOC 80MG CP B/ 10,2250,FALSE
SPASFON SUP BT10,2000,FALSE
SPASMAG AMP BUV B/30,4200,FALSE
SPASMAG GELU B/60,2900,FALSE
SPASMARIX 40MG CP B/20,850,FALSE
SPASMO-APOTEL 500/10 MG CP B/20,3925,FALSE
SPASMO-APOTEL 600/20MG INJ B/3,4050,FALSE
SPASMO-APOTEL SUPPO B/ 5,2675,FALSE
SPASMODIF SP 150ML,3375,FALSE
SPASMOMEN 40MG CP B/15,2875,FALSE
SPASMOMEN 40MG CP B/30,5525,FALSE
SPASMOPEP JUNIOR 30ML,4050,FALSE
SPASMOTROY 40MG CP B/20,1175,FALSE
SPASMOTROY 80MG CP B/20,"2,450",FALSE
SPECIAFOLDINE 5MG CPR BT20,2000,FALSE
SPECTINOMYCINE 2G AMP INJ B/1,4000,FALSE
SPECULUM STER UU GM /1,500,FALSE
SPECULUM STER UU PM/1,800,FALSE
SPEDIFEN 200MG COMP B/20,1425,FALSE
SPERTOMAX GELU B/60,10600,FALSE
SPIFEN 400 MG CPR PELL B/ 20,2150,FALSE
SPIFEN 400 MG SACH DOSE B/20,2300,FALSE
SPIRALIDE 3MUI COMP B/10,3525,FALSE
SPIRALIDE 3MUI COMP B/16,5975,FALSE
SPIRAZOLE 0.75MUI/125MG B/30,5625,FALSE
SPORIDEX 500 BT10,2650,FALSE
SPORILINE 1% LOT DERM FL/25ML,1800,FALSE
SPREGAL AEROSOL 200ML,4025,FALSE
STABLON 12.5MG CPR BT30,7150,FALSE
STAGID 700MG CPR BT30,3100,FALSE
STAGYL 1000 MG CP B/2,1450,FALSE
STAMINA GELLULE B/30,12475,FALSE
STANDACILLIN 1000 mg BT12,3400,FALSE
STAPHYMICINE 500MG GELULE B/12,2900,FALSE
STAPHYPEN 500MG GELU B/ 20,2900,FALSE
STAPHYPEN SP B125 mg,2975,FALSE
STAPHYPEN SP B250 mg,4025,FALSE
STAR BALM COLD GEL 100ML,4450,FALSE
STAR BALM INAHLER TUBE/ 2ML,"1,950",FALSE
STAR BALM WARL GEL 100ML,4450,FALSE
STARMOX 1GR COMP DISP B/16,4400,FALSE
STARMOX 250MG SUSP FL/ 60ML,2500,FALSE
STARMOX 500MG COMP DISP B/16,3000,FALSE
STARPEN 1000 CPR BT12,1950,FALSE
STARPEN 400 SP B60 ml,2025,FALSE
STAYONG PLUS GEL B/30,2025,FALSE
STEDIRIL CPR BT21,2700,FALSE
STEDIRIL CPR BT3X21,6575,FALSE
STERDEX POM OPHT UNID B/12,1650,FALSE
STERILISATEUR RD ORDIN N 1510,43700,FALSE
STERIMAR BB HYG NASAL 50ML,2675,FALSE
STERIMAR BB NEZ BOUCHE 50ML,3800,FALSE
STERIMAR HYG CONFORT 50ML,2650,FALSE
STERIMAR NEZ ALLERGIQUE 50ML,3550,FALSE
STERIMAR NEZ/ RHUME(CUIVRE) F/50ML,3550,FALSE
STERITAX 1G/500MG PDRE INJ+SOLV B/1,2175,FALSE
STEROGYL GTT 20ML,1800,FALSE
STEROGYL-15 A AMP BUV B/ 1,2050,FALSE
STEROGYL-15 H AMP BUV IM B/1,1900,FALSE
STICK LABIAL MON PHARMACIEN,2475,FALSE
STILNOX 10MG CPR B/14,"4,000",FALSE
STIMOGENE SP FL/200ML,3525,FALSE
STIMOL AMP BUV BT18,5175,FALSE
STIMOL SOL BUV SACH/18,4850,FALSE
STITON 9 SP FL/200ML,2800,FALSE
STOP MOUSTIQ KIT COMPLT 1+1*10,2450,FALSE
STOP MOUSTIQ RECHARG 1*10,600,FALSE
STOP MOUSTIQ SPRAY F/ 300ML,1550,FALSE
STORVAS 10MG COMP B/30,6600,FALSE
STORVAS 20MG CP B/30,8375,FALSE
STREPSILS MIEL CITRON PAST B/24,3850,FALSE
STRESAM GELLULE B/60,5200,FALSE
STRESAM GELULE Fl/24,2100,FALSE
STRIMOL CP B/20,1625,FALSE
STRIPRIL 10MG CP B/30,4600,FALSE
STRIPRIL 5MG CP B/30,3500,FALSE
STRUCTUM 500MG GELU B/ 60,10675,FALSE
SUCET DODIE DUO SILICONE +6 MOIS,3200,FALSE
SUCET DODIE PHYSIO +18MOIS,2900,FALSE
SUCET DODIE PHYSIO 0-6MOIS,2500,FALSE
SUCET DODIE SILICONE +6MOIS,1950,FALSE
SUCET LUC *LEA 0-6 MOIS PHOSPHO/1,2300,FALSE
SUCET LUC / LEA 6 -18MOIS,2350,FALSE
SUCET LUC LEA PHOSPHO +6 MOIS,2250,FALSE
SUCRAFIL O GEL F/100ML,1550,FALSE
SUCREDULCOR CPR BT 260,"3,200",FALSE
SUCREDULOR CP EFF B/260,3375,FALSE
SUCRETTE AUTH 2 SUCR B/ 300,6475,FALSE
SUCRETTE COMP EDULC B/ 150,5675,FALSE
SUFIX 200MG CPR B/10,6275,FALSE
SUGARID 80MG COMP B/100,13400,FALSE
SULFARLEM S 25 CP B/60,1800,FALSE
SULFATE DE SODIUM SCHT 30G,950,FALSE
SULFOBACTIN 250MG COMP B/16,1775,FALSE
SULFOBACTIN 500MG B/20 COMP,4750,FALSE
SULRID 50 MG GEL B/20,1500,FALSE
